id_pair,start_id,stop_id,start_smiles,stop_smiles
1568,CHEMBL1484163,CHEMBL2171449,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
1569,CHEMBL1484163,CHEMBL2171450,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
1570,CHEMBL1484163,CHEMBL222195,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
1571,CHEMBL1484163,CHEMBL226380,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
1572,CHEMBL1484163,CHEMBL2334341,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
1573,CHEMBL1484163,CHEMBL2407821,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
1574,CHEMBL1484163,CHEMBL2407822,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
1575,CHEMBL1484163,CHEMBL2407823,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
1576,CHEMBL1484163,CHEMBL2407824,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
1577,CHEMBL1484163,CHEMBL2407825,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
1578,CHEMBL1484163,CHEMBL2407826,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
1579,CHEMBL1484163,CHEMBL3263871,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1580,CHEMBL1484163,CHEMBL3263872,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1581,CHEMBL1484163,CHEMBL3745849,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
1582,CHEMBL1484163,CHEMBL3746013,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
1583,CHEMBL1484163,CHEMBL3747395,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
1584,CHEMBL1484163,CHEMBL3747703,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
1585,CHEMBL1484163,CHEMBL3747761,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
1586,CHEMBL1484163,CHEMBL3823873,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2
1587,CHEMBL1484163,CHEMBL4080769,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
1588,CHEMBL1484163,CHEMBL409470,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
1589,CHEMBL1484163,CHEMBL4105311,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
1590,CHEMBL1484163,CHEMBL452878,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1591,CHEMBL1484163,CHEMBL466792,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1592,CHEMBL1484163,CHEMBL467212,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C[C@H](\C=C\[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1593,CHEMBL1484163,CHEMBL494338,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC(C)(O)CCCC1(CC1)C2=CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1594,CHEMBL1484163,CHEMBL1356393,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,COC1=C(OC)C(=O)C(=CC1=O)C(C=C)c2ccccc2
1595,CHEMBL1484163,CHEMBL1377737,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1
1596,CHEMBL1484163,CHEMBL1389315,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6
1597,CHEMBL1484163,CHEMBL1409883,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2
1598,CHEMBL1484163,CHEMBL1498509,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4
1599,CHEMBL1484163,CHEMBL1498652,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
1600,CHEMBL1484163,CHEMBL1501990,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
1601,CHEMBL1484163,CHEMBL1504661,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
1602,CHEMBL1484163,CHEMBL1514238,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
1603,CHEMBL1484163,CHEMBL192627,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
1604,CHEMBL1484163,CHEMBL1978564,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
1605,CHEMBL1484163,CHEMBL295316,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC1=CC(=O)c2c(O)cccc2C1=O
1606,CHEMBL1484163,CHEMBL468167,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
1607,CHEMBL1484163,CHEMBL51314,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
1608,CHEMBL1484163,CHEMBL4159525,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
1609,CHEMBL1484163,CHEMBL4202828,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
1610,CHEMBL1498509,CHEMBL1834893,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
1611,CHEMBL1498509,CHEMBL2112315,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1612,CHEMBL1498509,CHEMBL2171447,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
1613,CHEMBL1498509,CHEMBL2171448,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
1614,CHEMBL1498509,CHEMBL2171449,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
1615,CHEMBL1498509,CHEMBL2171450,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
1616,CHEMBL1498509,CHEMBL222195,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
1617,CHEMBL1498509,CHEMBL226380,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
1618,CHEMBL1498509,CHEMBL2334341,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
1619,CHEMBL1498509,CHEMBL2407821,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
1620,CHEMBL1498509,CHEMBL2407822,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
1621,CHEMBL1498509,CHEMBL2407823,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
1622,CHEMBL1498509,CHEMBL2407824,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
1623,CHEMBL1498509,CHEMBL2407825,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
1624,CHEMBL1498509,CHEMBL2407826,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
1625,CHEMBL1498509,CHEMBL3263871,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1626,CHEMBL1498509,CHEMBL3263872,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1627,CHEMBL1498509,CHEMBL3745849,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
1628,CHEMBL1498509,CHEMBL3746013,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
1629,CHEMBL1498509,CHEMBL3747395,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
1630,CHEMBL1498509,CHEMBL3747703,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
1631,CHEMBL1498509,CHEMBL3747761,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
1632,CHEMBL1498509,CHEMBL3823873,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2
1633,CHEMBL1498509,CHEMBL4080769,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
1634,CHEMBL1498509,CHEMBL409470,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
1635,CHEMBL1498509,CHEMBL4105311,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
1636,CHEMBL1498509,CHEMBL452878,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1637,CHEMBL1498509,CHEMBL466792,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1638,CHEMBL1498509,CHEMBL467212,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C[C@H](\C=C\[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1639,CHEMBL1498509,CHEMBL494338,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC(C)(O)CCCC1(CC1)C2=CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1640,CHEMBL1498509,CHEMBL1356393,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,COC1=C(OC)C(=O)C(=CC1=O)C(C=C)c2ccccc2
1641,CHEMBL1498509,CHEMBL1377737,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1
1642,CHEMBL1498509,CHEMBL1389315,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6
1643,CHEMBL1498509,CHEMBL1409883,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2
1644,CHEMBL1498509,CHEMBL1484163,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O
1645,CHEMBL1498509,CHEMBL1498652,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
1646,CHEMBL1498509,CHEMBL1501990,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
1647,CHEMBL1498509,CHEMBL1504661,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
1648,CHEMBL1498509,CHEMBL1514238,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
1649,CHEMBL1498509,CHEMBL192627,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
1650,CHEMBL1498509,CHEMBL1978564,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
1651,CHEMBL1498509,CHEMBL295316,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC1=CC(=O)c2c(O)cccc2C1=O
1652,CHEMBL1498509,CHEMBL468167,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
1653,CHEMBL1498509,CHEMBL51314,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
1654,CHEMBL1498509,CHEMBL4159525,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
1655,CHEMBL1498509,CHEMBL4202828,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
1656,CHEMBL1498652,CHEMBL1834893,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
1657,CHEMBL1498652,CHEMBL2112315,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1658,CHEMBL1498652,CHEMBL2171447,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
1659,CHEMBL1498652,CHEMBL2171448,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
1660,CHEMBL1498652,CHEMBL2171449,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
1661,CHEMBL1498652,CHEMBL2171450,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
1662,CHEMBL1498652,CHEMBL222195,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
1663,CHEMBL1498652,CHEMBL226380,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
1664,CHEMBL1498652,CHEMBL2334341,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
1665,CHEMBL1498652,CHEMBL2407821,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
1666,CHEMBL1498652,CHEMBL2407822,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
1667,CHEMBL1498652,CHEMBL2407823,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
1668,CHEMBL1498652,CHEMBL2407824,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
1669,CHEMBL1498652,CHEMBL2407825,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
1670,CHEMBL1498652,CHEMBL2407826,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
1671,CHEMBL1498652,CHEMBL3263871,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1672,CHEMBL1498652,CHEMBL3263872,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1673,CHEMBL1498652,CHEMBL3745849,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
1674,CHEMBL1498652,CHEMBL3746013,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
