"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL362973";"";"0";"364.34";"0";"1.69";"4a";"C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL231196";"";"0";"474.37";"0";"2.16";"32";"N[C@H]1CN(c2cnc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F";"IC50";"'='";"54000.0";"nM";"4.27";"";"";"UO_0000065";"11.84";"0.22";"2.11";"5.28";"0";"CHEMBL888505";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145410";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL230341";"";"0";"421.34";"0";"2.82";"15";"N[C@H]1CN(c2cccnc2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F";"IC50";"'='";"54000.0";"nM";"4.27";"";"";"UO_0000065";"13.89";"0.26";"1.45";"10.12";"0";"CHEMBL888505";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145410";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL230340";"";"0";"421.34";"0";"2.82";"14";"N[C@H]1CN(c2ccccn2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F";"IC50";"'='";"34000.0";"nM";"4.47";"";"";"UO_0000065";"14.54";"0.28";"1.65";"10.60";"0";"CHEMBL888505";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145410";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL98869";"";"0";"309.84";"0";"2.16";"UAMC-00039";"N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1";"IC50";"'='";"142000.0";"nM";"3.85";"Outside typical range";"";"UO_0000065";"";"";"";"";"1";"CHEMBL856335";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149358";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL383841";"";"0";"426.55";"0";"1.44";"18h";"N#C[C@@H]1CCCN1C(=O)CNCCC(=O)N1CCN(c2nc3ccccc3s2)CC1";"IC50";"'='";"2117.0";"nM";"5.67";"";"";"UO_0000065";"13.30";"0.26";"4.23";"6.13";"0";"CHEMBL860343";"Inhibitory activity against DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148575";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL380902";"";"0";"386.47";"0";"1.98";"21b";"CC(C)(CC(=O)N1CCc2cc(F)ccc2C1)NCC(=O)N1CCC[C@H]1C#N";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860343";"Inhibitory activity against DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148575";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL228004";"";"0";"393.88";"0";"2.90";"1e";"N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(Cl)ccc2c1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL916663";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139865";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL193885";"";"0";"428.46";"0";"3.44";"51";"Cc1nn(-c2ccc(F)cc2)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2";"IC50";"'='";"18000.0";"nM";"4.75";"";"";"UO_0000065";"11.07";"0.21";"1.30";"7.40";"0";"CHEMBL827157";"Inhibitory concentration against human dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL3330066";"";"0";"315.39";"0";"2.38";"9e";"N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(F)cc1";"IC50";"'='";"51600.0";"nM";"4.29";"";"";"UO_0000065";"13.59";"0.25";"1.91";"6.11";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3805346";"";"0";"428.46";"0";"3.40";"27";"N[C@H]1C[C@@H](N2Cc3cnc4nc(C5CC5)nn4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F";"IC50";"'='";"34000.0";"nM";"4.47";"";"";"UO_0000065";"10.43";"0.20";"1.07";"6.18";"0";"CHEMBL3807662";"Inhibition of DPP8 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804801";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL391466";"";"0";"391.50";"0";"0.98";"6c";"O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"20.23";"0.40";"6.94";"9.66";"0";"CHEMBL2149804";"Inhibition of human DPP8 using GLY-Pro-MCA as substrate after 30 mins by cell-based fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2146473";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL1682977";"";"0";"433.52";"0";"3.59";"20c";"CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccc(C#N)c1";"IC50";"'>'";"69000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1687448";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681733";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL383488";"";"0";"298.39";"0";"1.56";"1a";"N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC1C3)C2";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854260";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147795";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL406201";"";"0";"273.29";"0";"2.98";"16";"Cn1cnc2ccc(-c3ccc(F)cc3F)c(CN)c21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL951313";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143921";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL245181";"";"0";"421.34";"0";"2.62";"32";"N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccc(C(F)(F)F)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893278";"Inhibition of DPP8 activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148001";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL233360";"";"0";"419.37";"0";"3.19";"2";"N[C@H]1C[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CC[C@@H]1c1cc(F)c(F)cc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896430";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148885";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL2206475";"";"0";"523.60";"1";"3.71";"30";"N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"10.29";"0.21";"1.68";"5.27";"0";"CHEMBL2214973";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2202985";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL3127981";"";"0";"299.40";"0";"2.29";"6c";"N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1csc2ccccc12";"IC50";"'='";"12300.0";"nM";"4.91";"";"";"UO_0000065";"16.40";"0.32";"2.62";"7.00";"0";"CHEMBL3128755";"Inhibition of recombinant his6-tagged DPP8 (unknown origin) expressed in baculovirus expression system using Ala-pro-AMC as substrate by fluorometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124820";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3127985";"";"0";"317.39";"0";"2.23";"6g";"N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1csc2ccccc12";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"17.23";"0.34";"3.24";"7.80";"0";"CHEMBL3128755";"Inhibition of recombinant his6-tagged DPP8 (unknown origin) expressed in baculovirus expression system using Ala-pro-AMC as substrate by fluorometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124820";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL2206470";"";"0";"470.57";"0";"2.70";"24";"N[C@@H](CC(=O)NC1(c2cccc(-c3cn[nH]c3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2214973";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2202985";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2206468";"";"0";"487.62";"0";"3.43";"22";"N[C@@H](CC(=O)NC1(c2cccc(-c3cncs3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2214973";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2202985";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL469538";"";"0";"411.52";"0";"1.76";"28";"N[C@@H](CC(=O)NC1(c2nccs2)CCS(=O)(=O)CC1)Cc1ccccc1F";"IC50";"'='";"45800.0";"nM";"4.34";"";"";"UO_0000065";"10.54";"0.22";"2.58";"4.25";"0";"CHEMBL2214973";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2202985";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2417563";"";"0";"471.39";"0";"3.03";"6i";"Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(Cl)c3)nn2)cc1";"IC50";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"14.93";"0.29";"3.46";"6.44";"0";"CHEMBL2424448";"Inhibition of human purified His-tagged DPP-8 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417472";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL2418627";"";"0";"471.39";"0";"3.03";"6h";"Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1";"IC50";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"14.74";"0.28";"3.38";"6.36";"0";"CHEMBL2424448";"Inhibition of human purified His-tagged DPP-8 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417472";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL3093899";"";"0";"311.31";"0";"2.09";"7p";"N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1C(F)(F)F";"IC50";"'='";"17560.0";"nM";"4.75";"";"";"UO_0000065";"15.28";"0.30";"2.67";"6.78";"0";"CHEMBL3096169";"Inhibition of 6xHis-tagged recombinant DPP8 (unknown origin) expressed in baculovirus expression system assessed as hydrolysis of Ala-Pro-aminomethylcoumarin preincubated for 20 mins followed by Gly-PropNA3 Tos addition measured after 90 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091389";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL3093921";"";"0";"258.32";"0";"0.65";"7g";"N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(N)cc1";"IC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"24.33";"0.45";"5.63";"6.54";"0";"CHEMBL3096169";"Inhibition of 6xHis-tagged recombinant DPP8 (unknown origin) expressed in baculovirus expression system assessed as hydrolysis of Ala-Pro-aminomethylcoumarin preincubated for 20 mins followed by Gly-PropNA3 Tos addition measured after 90 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091389";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL2425065";"";"0";"400.47";"0";"3.54";"23n";"CC1(C)c2cnc(C3CC3)nc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2429419";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424528";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL196938";"";"0";"402.37";"0";"2.56";"61";"Cn1nc(C(F)(F)F)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"11.17";"0.22";"1.93";"7.01";"0";"CHEMBL827157";"Inhibitory concentration against human dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL363375";"";"0";"405.39";"0";"3.28";"73";"N[C@@H](CC(=O)N1CCc2sc(C(F)(F)F)nc2C1)Cc1cc(F)ccc1F";"IC50";"'='";"63000.0";"nM";"4.20";"";"";"UO_0000065";"10.36";"0.21";"0.92";"7.09";"0";"CHEMBL827157";"Inhibitory concentration against human dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL193887";"";"0";"533.54";"0";"2.73";"29";"C[C@@H](c1ccc(-c2ccc(NS(C)(=O)=O)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL363175";"";"0";"512.50";"0";"3.53";"30";"CCOC(=O)c1ccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL3687979";"";"0";"429.43";"0";"0.82";"17e";"CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3F)c1c2=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3816315";"Inhibition of recombinant DPP8 (unknown origin) preincubated for 20 mins followed by Ala-Pro-AFC addition measured for 40 mins by continuous fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3813592";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";"None";""
"CHEMBL3687977";"";"0";"479.44";"0";"1.70";"17d";"CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C(F)(F)F)c1c2=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3816315";"Inhibition of recombinant DPP8 (unknown origin) preincubated for 20 mins followed by Ala-Pro-AFC addition measured for 40 mins by continuous fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3813592";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";"None";""
"CHEMBL188043";"";"0";"527.49";"0";"2.71";"31";"N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N1CCC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F";"IC50";"'='";"47000.0";"nM";"4.33";"";"";"UO_0000065";"10.47";"0.20";"1.62";"6.49";"0";"CHEMBL828524";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139622";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL371588";"";"0";"530.49";"0";"2.07";"34";"CN(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"11.18";"0.21";"2.59";"5.92";"0";"CHEMBL828524";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139622";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL209994";"";"0";"332.45";"0";"2.11";"1x";"CCCCOCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854260";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147795";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL379522";"";"0";"276.34";"0";"0.29";"1c";"N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854260";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147795";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL379261";"";"0";"313.40";"0";"1.13";"8a";"O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccccc2C1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861149";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147816";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL425756";"";"0";"404.46";"0";"2.12";"21c";"CC(C)(CC(=O)N1CCc2cc(F)cc(F)c2C1)NCC(=O)N1CCC[C@H]1C#N";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860343";"Inhibitory activity against DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148575";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL191577";"";"0";"374.44";"0";"0.59";"11a";"COc1ccc(CCNC(=O)C[C@H](N)C(=O)N2CCC[C@H]2C#N)cc1OC";"IC50";"'='";"177.0";"nM";"6.75";"";"";"UO_0000065";"18.03";"0.34";"6.16";"5.74";"0";"CHEMBL828523";"Inhibitory concentration against Dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140240";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
